OBJECTID	LandslideCount2018	LandslideCount2020	Landslide2018	Landslide2020	TARGET_FID	Area_SU	CoordX	CoordY	ExpandedSL2020	ExpandedSL2018	ElevationR	ElevationM	ElevationSTD	SlopeR	SlopeM	SlopeSTD	SoildepthR	SoildepthM	SoilDepthSTD	AspectR	AspectM	AspectSTD	PlanCurvR	PlanCurvM	PlanCurvSTD	ProfCurvR	ProfCurvM	ProfCurvSTD	RelRelfR	RelRelfM	RelRelfSTD	TWIR	TWIM	TWISTD	SoilType	DistRR	DistRM	DistSTD	Rain201317MAX	Rain201317R	Rain201317M	Rain201317STD	Rain201321MAX	Rain201321R	Rain201321M	Rain201321STD	SPIR	SPIM	SPISTD	LULC20172021	LULC20172018	NDVI20172021	NDVI20172018
1485	0	0	0	0	1484	750.4329834	92.1486969	21.1844006			6.084269524	7.812507508	1.664994739	32.8351593	14.74331011	6.971997883	0.705775261	3.320428942	0.193139407	315.592783	174.9883837	33.09318772	1.057532579	0.004446502	0.1101056	2.428087056	-0.007958684	0.143070311	0.440805435	15.75211408	0.095097581	11.77175322	2.78902029	1.436104842	2	27.22097397	12.95240353	6.827288102	595.3216553	16.35192871	587.1907292	4.50023238	611.3816528	16.35192871	603.2507268	4.500232037	19.82748842	-1.040970655	3.643454414	9	8	7	7
1486	0	0	0	0	1485	3845.5	92.1477966	21.1844997			13.13359451	8.526607415	2.438257775	39.27449848	10.20046595	5.534073102	1.523497105	3.237593356	0.282837914	359.9738221	163.0073702	63.73828816	1.818368435	0.001628937	0.074584268	3.261869311	-0.004553564	0.123283046	4.885432243	18.45329398	1.432471615	13.18023155	3.314415097	1.386860846	2	44.12275696	15.71987528	10.99977692	605.6720581	26.23937988	588.7626966	5.422245671	621.7320557	26.23937988	604.8226945	5.422245479	19.74068069	-1.239927943	3.455411567	8	8	7	7
1487	0	0	0	0	1486	15117.40039	92.146698	21.1854			20.61183548	14.54903663	5.356012685	50.10820272	17.83440619	9.076464974	2.390972853	2.538991561	0.621297461	359.9842352	258.891413	79.94735931	1.422156513	0.002442648	0.1079557	1.347579241	-0.002216521	0.10983037	3.45095253	17.7623457	0.625012444	16.91847473	3.028749937	1.802329012	2	75.84000397	33.98198648	20.22009207	613.2665405	31.77655029	599.2511609	7.977603045	629.3265381	31.77655029	615.3111583	7.977603123	20.6859622	-0.568439595	3.577012084	8	8	7	7
1488	0	0	0	0	1487	11206.7002	92.1569977	21.1849995			16.05324554	10.42921929	3.318316671	35.85453588	10.34063681	7.142849639	1.862176418	3.016890367	0.384924738	359.9940009	209.8575245	92.59241439	1.452268004	0.000948893	0.086294617	1.372019231	-0.001140593	0.107565482	4.228892326	12.95687036	0.751601229	13.96404472	3.477696366	1.633431279	1	27.11346245	10.43222255	6.734955877	607.4665527	33.8527832	592.7137852	6.539250397	623.5265503	33.8527832	608.7737827	6.539250355	19.40226173	-1.562456366	3.901945307	8	8	4	4
1489	0	0	0	0	1488	8270.480469	92.1470032	21.1846008			21.20934677	14.17162167	5.261797918	44.58042099	13.6167381	7.256097392	2.460283995	2.582771697	0.610368552	359.8654468	183.2055461	49.74864006	3.454653025	0.001628228	0.09844215	3.618544459	-0.004161165	0.13355196	3.382913589	19.19520132	0.60265225	14.37538454	3.142228076	1.584396592	2	60.20359802	17.695736	14.72946569	613.2722778	34.02789307	598.668368	8.107937635	629.3322754	34.02789307	614.7283656	8.10793767	20.19764614	-0.929593498	3.616463856	8	8	7	7
1490	0	0	0	0	1489	3457.76001	92.143898	21.1844006			9.142347336	11.72302582	2.092862631	30.80250623	8.423003147	5.233238203	1.060512304	2.8668088	0.242772059	359.9846208	202.1862118	119.977432	1.175861537	0.004333262	0.080253209	1.171010971	-0.003859882	0.091244394	5.162002087	9.928968564	1.2032024	14.98984623	3.818041723	1.732072656	6	25.18898582	8.36970017	5.354428684	604.3532104	15.79980469	595.8612999	3.725094438	620.413208	15.79980469	611.9212975	3.725094487	18.79763317	-1.268635041	3.434563387	8	8	4	4
1491	0	0	0	0	1490	22796.90039	92.1463013	21.1856995			20.38751793	15.34308525	5.282028481	46.99176506	15.43569332	9.152197403	2.364951849	2.446881922	0.612715293	359.9518463	129.2114521	62.43293716	1.43173182	0.00146783	0.091689098	1.670139074	-0.001525802	0.099933942	3.082704544	16.67036663	0.625866795	15.07569861	3.288523415	1.759635358	2	71.80435181	21.08086249	15.6054168	613.0877686	31.59692383	600.4886074	7.731023729	629.1477661	31.59698486	616.548605	7.731023723	20.76141691	-0.503887306	3.461696296	8	8	7	7
1492	0	0	0	0	1491	34867.39844	92.1584015	21.1856003			17.83464479	10.71108999	3.87490731	50.93230206	13.86749885	7.774790197	2.068818808	2.984193369	0.449489254	359.9930759	128.8750221	86.61554899	1.582777739	0.004116953	0.072093425	1.713274002	-0.000248915	0.087363168	8.385676384	12.91508947	1.749575593	17.27710164	3.520186822	1.528076442	1	179.1356354	71.80663453	45.97785154	608.5952148	38.85675049	592.8119013	8.118817642	624.6552124	38.85675049	608.871899	8.118817673	20.92082214	-0.134887885	3.038482401	8	10	7	7
1493	0	0	0	0	1492	5317.799805	92.1577988	21.1844997			15.60785866	11.12083146	4.178709025	36.54071685	10.08078943	6.904061559	1.810511589	2.936663361	0.484730252	359.8786307	227.2081358	54.32360949	1.171137452	0.002590878	0.082371276	1.166509479	-0.002335137	0.093970602	4.299510002	12.6483932	0.900976978	13.33087346	3.684359975	1.784746764	1	39.75105286	14.61161097	8.999757836	608.5795898	28.13793945	593.6330387	7.781688769	624.6396484	28.13806152	609.6930363	7.781688891	19.68286753	-1.279356647	3.85709487	8	8	7	7
1494	0	0	0	0	1493	8310.330078	92.1376038	21.1844997			17.69797707	19.60202052	4.507566843	38.61283877	14.41199238	8.334767918	2.052965164	1.95284544	0.522877739	359.9982426	250.4914749	99.11506089	1.298235178	0.000570988	0.112109775	1.325619698	-0.001098669	0.111042443	3.271697998	14.29176915	0.628334016	16.05981192	3.261811089	2.032121608	6	77.83564758	24.8991285	18.91724375	616.0294189	18.57092285	606.4386282	4.797669377	632.0894165	18.57092285	622.4986255	4.797669334	20.38700914	-1.172295516	3.990308762	8	10	7	7
1495	0	0	0	0	1494	2232.52002	92.1470032	21.1840992			8.283605576	8.884253026	1.890986563	53.46587005	10.95631545	8.578485819	0.960898161	3.196106458	0.219354456	359.9601586	174.7503243	150.1883721	4.015390992	-0.000446267	0.22019497	4.924304247	0.009939664	0.294683138	2.59236145	17.28669234	0.564954051	16.18020403	3.354583404	1.609275164	2	40.06632233	18.12457909	9.517561967	599.1764526	19.93688965	589.9021379	4.424764996	615.2364502	19.93688965	605.9621355	4.424764743	20.45741749	-1.690124858	3.981914865	8	8	7	7
1496	0	0	0	0	1495	1407.430054	92.1486969	21.1840992			14.31258011	9.752255108	2.768327574	53.76242947	13.53430086	8.720497157	1.660259247	3.095418216	0.321126009	359.9730533	137.2036582	150.6452169	3.493548036	0.003091808	0.177334698	3.484764218	-0.003773049	0.258556459	0.792657852	15.5805472	0.144458613	13.97817147	3.231856433	1.754394647	2	38.0530777	18.87910302	8.491918486	606.8533936	27.87774658	591.5194127	5.790315186	622.9133911	27.87774658	607.5794101	5.790315412	20.49906492	-1.06135646	3.655782343	8	8	7	7
1497	0	0	0	0	1496	4501.629883	92.1573029	21.1842995			10.14652634	9.117927562	1.93357754	33.16328777	8.299306836	5.432595385	1.176996946	3.169000207	0.22429501	359.9178665	101.4429662	81.3415206	1.031203032	0.001013155	0.058131431	1.045715928	-0.001170279	0.076814543	3.258277893	12.91627292	0.709987862	15.01937343	3.928603303	1.715391849	1	38.87089157	19.50066408	9.101099985	602.4224243	21.65057373	590.4264485	4.577757817	618.4824219	21.65057373	606.4864462	4.577757787	19.951931	-1.161631177	3.4682748	8	8	4	4
1498	0	0	0	0	1497	6903.240234	92.1565018	21.1849003			17.13403893	11.26275898	3.934086939	42.38397202	11.35686791	7.127652852	1.987548351	2.920199766	0.45635409	359.9633223	119.5439653	112.0670506	1.451542258	0.002395718	0.076798668	1.354445636	-0.002030082	0.089030427	3.321418762	12.93590801	0.59295473	14.1159066	3.664078672	1.696811571	1	29.06899452	9.494468353	6.563282615	608.5349121	35.10119629	593.9795638	7.77448968	624.5949097	35.10119629	610.0395614	7.774489786	20.23533106	-0.624928313	3.265823853	8	8	7	7
1499	0	0	0	0	1498	4088.51001	92.1493988	21.1840992			16.00038433	12.78988609	3.591567554	45.1463531	15.41115357	8.083006538	1.856044531	2.74305302	0.416621835	359.9728909	254.1106528	70.54343606	2.129477561	0.001313524	0.077186872	2.308011949	-0.001333968	0.098420545	4.307630539	15.46016181	0.747958571	13.16484207	3.229584915	1.575995096	1	30.17262268	12.58950365	6.732423781	609.7194824	26.48736572	597.1492898	6.166701699	625.77948	26.48736572	613.2092873	6.166701726	19.10838318	-0.215732741	3.009520329	8	8	7	7
1500	0	0	0	0	1499	5926.629883	92.1537018	21.1842995			11.47709179	16.89203793	2.269666639	33.50878521	10.43338056	6.317469462	1.331342697	2.267203412	0.263281322	359.89026	163.5331649	78.81615164	1.900822103	0.001122773	0.107238173	1.753434002	-0.001746553	0.123862784	7.697916985	14.47110313	1.719786524	12.73682109	3.328042306	1.615358282	1	59.26706314	13.73707903	11.50193279	611.0866089	13.80114746	603.6793216	2.767105938	627.1466064	13.80114746	619.7393191	2.767105816	19.08008671	-1.503754054	3.777616495	8	8	7	7
1501	0	0	0	0	1500	6175.609863	92.1445007	21.1844997			11.68920135	10.97662704	2.832049294	60.70621543	13.42673721	8.15785039	1.355947495	2.953391066	0.328517726	359.9522602	101.4175456	64.3805648	4.096998572	0.004237551	0.10788007	3.342015147	-0.003554999	0.204860752	3.009697914	12.1713168	0.682324776	15.46068931	3.385817696	1.727903729	2	55.03301239	21.1398274	13.12805054	604.3339233	23.71075439	594.0379647	5.858064454	620.3939209	23.71075439	610.0979623	5.858064433	19.94661951	-0.313391566	3.173607248	8	8	7	7
1502	0	0	0	0	1501	1063.930054	92.1462021	21.184			6.814787865	8.89569755	1.789328608	42.79671803	12.17286704	7.917194025	0.790515423	3.194778892	0.207562135	358.0440887	147.8869502	48.99181399	4.751911402	0.005176566	0.236501157	5.421718121	-0.023328417	0.322758172	2.881972313	15.66828109	0.632290408	12.75290459	2.973755661	1.453440055	2	43.38160706	41.36788811	8.245811085	596.9866333	17.22851563	589.9535466	4.366014788	613.0466309	17.22851563	606.0135441	4.366015085	19.46866894	-1.841098664	3.91965507	8	9	4	4
1503	1	1	1	1	1502	6863.100098	92.1455994	21.1840992	104.7269974	104.7269974	15.15311432	12.06758463	3.610028158	48.05890678	10.9392993	6.397517842	1.75776124	2.826839987	0.418763266	359.246164	164.4102047	57.30749494	4.295517921	0.000567573	0.130705936	5.653285027	-0.002054159	0.161222079	3.972872734	14.53289916	0.890157083	13.64373475	3.409050862	1.56789523	2	61.45570374	13.27223603	11.12670258	607.906189	28.28662109	595.8511048	6.376300091	623.9661865	28.28662109	611.9111023	6.376300223	21.01609802	-1.0299367	3.374483914	8	8	7	7
1504	0	0	0	0	1503	6123.339844	92.1405029	21.1844997			18.40312004	21.64024783	4.204402117	45.9564143	15.97548733	10.01085623	2.13476181	1.716411079	0.487710631	359.9785241	110.5265283	59.93569026	1.683402002	0.005403959	0.086952431	1.389055192	-0.005827522	0.086364173	4.967055321	14.2315331	1.15280748	15.10759789	3.490613134	1.741891585	6	39.13587189	15.39363055	9.64511635	616.8539429	18.56524658	608.6426183	4.290122723	632.9139404	18.56524658	624.7026159	4.290122894	19.85981512	0.048450572	2.839575405	8	9	7	7
1505	0	0	0	0	1504	1431.089966	92.1489029	21.1839008			16.58270931	11.14023849	4.448163496	30.94225881	12.62365619	6.435749209	1.923594236	2.934412147	0.515986968	359.7421406	74.6550033	55.57582406	1.119585454	0.008719503	0.08561651	1.350061834	-0.006565313	0.09134738	2.897036552	14.92721063	0.56173787	14.74677148	3.478731948	1.68538482	2	32.35028458	6.988016397	7.111173349	610.3615112	26.76483154	593.6804329	7.521240306	626.4215088	26.76483154	609.7404305	7.521240282	17.77201891	-0.640662896	3.43276679	8	8	7	7
1506	0	0	0	0	1505	12377.5	92.1448975	21.1847992			16.54796982	13.11776322	4.419608226	46.14802745	16.75981679	9.723663361	1.919564486	2.705019276	0.512674553	359.794879	238.9398352	60.96869832	2.941504121	0.003559821	0.098346659	3.427125335	-0.004294462	0.110474478	5.683590889	14.08041266	1.345454309	14.5992859	3.202538288	1.725070931	2	74.61097717	40.41273263	17.07897242	609.5375977	28.91912842	597.2469956	7.606702276	625.5975952	28.91912842	613.3069931	7.606702289	20.36893177	-0.309612338	3.242012996	8	8	7	7
1507	0	0	0	0	1506	12570.7998	92.1399994	21.1846008			19.53673172	18.84748466	4.247461078	43.89938399	15.77405086	8.676919905	2.266260862	2.040371597	0.492705471	359.9444148	235.8991126	55.06454369	1.685934126	0.005527914	0.110285441	1.389619887	-0.003011088	0.106912296	7.924835205	14.48014909	1.248591798	13.7575776	3.168719258	1.738511668	6	39.44466019	14.75659386	9.909876233	617.0994263	20.08886719	605.6457692	4.638436834	633.1594238	20.08886719	621.7057666	4.638436819	19.95759773	-0.572235561	3.462209018	8	9	7	7
1508	0	0	0	0	1507	1604.469971	92.1529007	21.1837997			10.37073612	16.57672516	2.599198522	36.72441922	14.66575807	7.288523857	1.203005314	2.303779694	0.301507021	355.5442655	156.56997	40.50536595	1.158236325	0.003197884	0.087203154	1.226147115	-0.002802294	0.113563638	4.26775074	11.59652628	1.084665457	9.42291379	3.002529953	1.418993934	1	66.8904295	49.64389916	16.49666421	609.7735596	13.07055664	603.2105804	3.288265005	625.8334961	13.07049561	619.270578	3.288265064	18.51015759	-0.728345483	3.504156296	8	8	7	7
1509	0	0	0	0	1508	5201.529785	92.1408005	21.1842995			16.57766533	19.20060701	3.161434051	40.9023754	16.72085041	9.474533504	1.923009157	1.999409406	0.366726339	359.5842521	253.0621993	52.59475316	1.797227859	0.00393907	0.114773958	1.629264534	-0.003306701	0.117707354	4.48115921	13.54447023	0.990650209	15.9193964	3.105769406	1.841624457	6	30.90102005	10.59428738	6.937468941	615.3917236	17.56793213	606.2668543	3.485176111	631.4517212	17.56793213	622.3268516	3.485175919	19.64194441	-0.541247881	3.324319666	8	9	4	4
1510	1	1	1	1	1509	1065.810059	92.1449966	21.1837006	104.7269974	104.7269974	9.657291412	9.714514576	2.436737406	41.37397426	17.65999797	8.671876559	1.120245934	3.099796117	0.28266155	359.4310898	178.7140699	40.07796586	4.590712309	0.012283279	0.244010989	5.375304699	-0.025440265	0.324410397	1.595123291	11.45688733	0.367359225	11.609079	2.4998555	1.39988734	6	23.41387367	10.72835892	4.989946234	601.6570435	21.16790771	591.5822975	5.298601793	617.717041	21.16790771	607.6422949	5.298601778	18.00636864	-1.083459486	3.610404263	8	8	7	7
1511	0	0	0	0	1510	3937.189941	92.1499023	21.1837997			16.50397968	14.65217711	4.000845102	42.35075531	17.18808574	9.979881999	1.914461613	2.527027261	0.464098023	358.8053013	179.6625954	55.96270957	1.404713869	0.004581823	0.088320261	1.331888676	-0.004684209	0.101761286	4.19770813	15.63370539	0.940943589	11.1407311	3.180013437	1.689626431	1	34.17076492	17.50991482	7.458447904	610.8386841	25.34680176	600.0217572	6.13906844	626.8986816	25.34680176	616.0817548	6.139068352	19.26463509	-0.132842344	2.962908293	8	8	7	7
1512	0	0	0	0	1511	2379.699951	92.146698	21.1837997			13.68585587	10.51187713	2.56668152	55.40150971	10.74655337	7.284181357	1.587559462	3.007302054	0.297735059	359.9796498	255.6159284	114.8126998	3.896603823	0.00300574	0.14245052	5.058798671	0.000809789	0.184577723	2.315702438	15.62918142	0.412384681	14.78488451	3.961743226	1.60852086	2	46.72228432	47.1249264	9.944400664	606.7557983	25.70465088	593.3019461	4.993629236	622.8157959	25.70465088	609.3619434	4.993629312	19.5129838	-0.179235956	2.808461855	11	10	7	7
1513	2	5	1	1	1512	10086.09961	92.1501999	21.1842995	605.1108398	241.0101013	17.95931721	13.86896902	4.413554145	47.54561967	12.57482782	9.982306283	2.083280802	2.617879399	0.511972272	359.9971447	153.2953178	144.286151	1.799228132	0.001817273	0.084520842	1.447849989	-0.001845617	0.095410565	5.029003143	17.17534378	1.046392344	15.44282985	3.756621707	1.79357822	1	30.32488823	8.346289336	6.718877107	611.6502075	27.79364014	598.6094534	6.932875696	627.7102051	27.79364014	614.6694511	6.932875828	20.35697317	-0.489455178	3.167840442	8	8	4	4
1514	0	0	0	0	1513	5944.120117	92.1481018	21.184			18.79273987	14.67232986	4.962372056	63.70164981	20.57234666	11.17441115	2.179957628	2.524689547	0.575635151	359.9915015	155.9429636	137.8816148	3.500399709	0.002974592	0.146283822	4.219359994	-0.000320206	0.186904315	3.108020782	16.26908264	0.530482391	14.81992316	2.97014895	1.785407669	2	47.25996399	23.72393558	10.45946047	611.3016357	31.86395264	599.5805921	7.68949453	627.3616333	31.86395264	615.6405897	7.689494553	20.14065504	-0.226943871	3.380648965	8	8	7	7
1515	0	0	0	0	1514	1725.099976	92.1575012	21.1837997			4.888098717	8.822121488	1.289491881	22.45795704	6.152532668	4.064488546	0.567019463	3.203313712	0.149581075	359.6690523	127.4089993	59.8157845	1.705285907	0.006240547	0.067993493	1.722986281	-0.00398786	0.078213921	1.726916313	14.23578015	0.431008893	13.00997867	4.179349938	1.58724286	1	37.7448082	17.81390394	8.861386369	595.4254761	11.89605713	589.9927445	3.127674865	611.4854736	11.89605713	606.0527419	3.127675285	18.43592739	-1.339908573	3.110877083	8	8	7	7
1516	0	0	0	0	1515	9235.25	92.1521988	21.1844006			17.04124832	14.03169282	3.72643367	62.9522686	13.90881651	9.502422103	1.976784945	2.599003437	0.432266298	359.9734835	123.3076858	70.33749168	5.010122776	0.001409322	0.161902036	5.639187813	-0.000371071	0.220477966	2.909184456	15.33937666	0.761491342	15.20086837	3.358088721	1.652436386	1	52.13353729	14.61621308	10.53528699	610.2173462	28.73388672	599.1806371	5.873094028	626.2773438	28.73388672	615.2406347	5.873093984	19.87972832	-0.693145673	3.336701969	8	8	7	7
1517	0	0	0	0	1516	4642.470215	92.1568985	21.1839008			11.88753748	10.68572545	1.883722764	43.14901271	7.21355982	6.048426759	1.378954172	2.987135642	0.21851184	359.9000046	176.503652	63.43887684	1.438014328	-0.000654722	0.074512534	1.467262089	0.000841488	0.087732937	1.571772575	14.0065089	0.298857453	11.61811382	3.945514673	1.668866647	1	51.21393967	22.01002475	13.86584754	606.3532104	20.60107422	593.9545739	3.429438877	622.413208	20.60107422	610.0145715	3.42943886	19.05771732	-1.546107408	3.402699398	8	8	7	7
1518	0	0	0	0	1517	9605.69043	92.1418991	21.1842995			14.61111259	17.40265354	3.564408586	39.11192551	12.71751393	7.354190649	1.694889069	2.207972003	0.413471385	359.9684448	210.2172886	56.19199117	1.537413239	0.001988629	0.074237908	1.620739222	-0.002250531	0.079345114	2.435350418	13.29832688	0.357728699	14.86032158	3.707514365	1.688711089	6	104.0567703	63.93672445	22.49136072	612.4063721	18.01257324	604.0313467	4.433840246	628.4663696	18.01257324	620.0913442	4.433840135	20.28089523	-0.254074084	3.246839828	8	9	7	7
1519	0	1	0	1	1518	13330	92.1527023	21.1842995	84.740303		16.8925724	15.24650653	4.095947859	44.03516461	13.44634578	8.658705311	1.95953846	2.45808505	0.475129942	359.9914972	209.7425896	124.2824361	1.801250756	0.001996552	0.083150908	1.724081159	-0.002128239	0.097455606	3.676840782	14.57152205	0.984053812	14.87832513	3.593494556	1.714616968	1	69.34184265	23.92578627	18.64532961	610.0800781	28.59741211	600.8649335	6.159602875	626.1400757	28.59741211	616.9249311	6.159602935	20.03936625	-0.345777314	3.070829242	8	8	7	7
1520	0	0	0	0	1519	14591.2998	92.1436005	21.1840992			15.49317312	10.68637757	2.097585839	39.21387864	8.636862839	6.082225907	1.797208309	2.987059996	0.243319956	359.9854418	205.4801797	78.02894433	1.312508166	0.003310215	0.092245257	2.365127265	-0.002982898	0.101874297	8.218559265	10.14495644	1.486095937	15.79836386	3.649985802	1.796697365	6	53.78177261	14.99433711	11.73783009	609.4813843	25.41748047	593.8762834	3.893662834	625.5413818	25.41748047	609.9362809	3.893662898	19.43896532	-1.820683367	3.805860476	8	8	4	4
1521	0	0	0	0	1520	2774.389893	92.1456985	21.1835995			7.524377823	9.135819396	1.759113538	52.5577504	10.07834328	6.23333098	0.872828007	3.166924753	0.204057185	359.9702936	163.746005	131.379624	3.755857587	0.002622855	0.147615313	3.798137546	-4.21658E-05	0.22150249	2.064618111	12.8604177	0.361328358	14.16512603	3.611274488	1.694986037	2	64.54237366	30.55980994	13.90121615	598.1600952	18.44085693	590.5594238	4.111133639	614.2200928	18.44085693	606.6194215	4.111133762	20.25493336	-1.12546092	3.625178681	8	8	4	4
1522	0	0	0	0	1521	4762.140137	92.1499023	21.1835995			17.04222775	14.35409924	4.918353468	41.78015608	13.48473145	9.77230805	1.976898432	2.561604293	0.570528988	359.9798213	266.2933387	97.20694255	1.081790954	0.002404268	0.073903928	1.038611531	-0.002085706	0.078868743	4.549571037	15.34088205	1.186433107	14.94927055	3.790499043	1.866552281	1	33.264534	10.90563874	7.709099003	611.1904297	26.12182617	599.2114089	7.20803322	627.2504272	26.12182617	615.2714064	7.208033059	19.97841263	-0.246318374	2.908399767	8	8	7	7
1523	0	0	0	0	1522	6765.529785	92.1416016	21.184			14.36171913	15.91695616	2.912940195	32.05684535	8.882674295	5.153063761	1.665959358	2.380312894	0.337901053	359.9688493	93.34719722	65.5624294	1.136351287	0.003962105	0.04824127	1.163724124	-0.003781509	0.052921524	4.524730682	12.30709793	1.115794514	16.17953241	4.175414902	1.593433776	6	99.00247955	50.18968432	22.9206052	612.1990967	17.80493164	602.2606072	3.871619897	628.2590942	17.80493164	618.3206049	3.871619959	20.80320692	-0.312076753	2.864629361	8	10	7	7
1524	0	0	0	0	1523	626.7839966	92.1491013	21.1835003			2.708479881	8.230002676	0.654183659	24.84105612	6.120428434	5.989693528	0.314183712	3.271999503	0.075885326	359.8146669	264.6760712	87.04784028	0.697638497	0.006347524	0.051687761	0.761220887	-0.006345151	0.085309116	2.193991661	12.31584544	0.471192638	13.0142111	4.082682989	1.812793181	2	18.20052528	29.30990906	4.403736311	592.0668335	6.933532715	588.6964825	1.682578183	608.1268311	6.933532715	604.7564795	1.682578193	16.95720196	-2.205046628	3.462044241	8	8	4	4
1525	0	0	0	0	1524	2925.969971	92.1529007	21.1835003			10.36986828	17.2222705	2.592243783	38.0426458	11.93929729	7.719221382	1.202904701	2.228896435	0.300700271	359.959338	111.8731415	121.3796784	1.226492822	-0.001512634	0.0950048	1.334153533	0.002598686	0.110993163	4.457825661	11.32686276	1.295965254	12.85104185	3.54448745	1.74728757	1	58.73795986	48.01178871	12.12267967	609.7731934	13.06933594	604.0294557	3.192622318	625.8331909	13.06933594	620.0894531	3.192622646	19.48161888	-0.870458888	3.574074398	8	8	7	7
1526	0	0	0	0	1525	3174.350098	92.1488037	21.1835003			16.19725132	13.73645705	4.887033538	44.55271248	17.37913117	10.79099484	1.878881216	2.633250795	0.566895888	359.9551976	102.8192547	63.50346949	1.094317257	0.004181877	0.095674667	1.027128875	-0.004793336	0.100879702	3.712750435	14.5112995	0.919031345	15.34516883	3.12890765	1.780431914	2	38.87089157	15.94472127	9.287853765	610.4508057	25.33270264	598.1180132	7.793152334	626.5107422	25.3326416	614.1780108	7.793152362	19.73922205	-0.514341176	3.354461923	8	8	7	7
1527	0	0	0	0	1526	5464.859863	92.1567001	21.1835995			14.79263353	13.48008242	3.748436666	44.20770507	13.27220408	9.256610641	1.715945244	2.662990243	0.434818645	359.9944431	110.4626158	99.40598136	1.170684755	0.002354832	0.084322928	1.254020035	-0.002264666	0.100321047	1.269714355	14.32701651	0.20190673	14.64234391	3.448641947	1.792583474	1	48.82200241	25.91690542	10.57222699	609.3374634	23.58837891	598.306368	5.898295283	625.3974609	23.58837891	614.3663656	5.898295251	19.85519791	-0.792180432	3.440362496	8	8	7	7
1528	0	0	0	0	1527	1395.290039	92.1418991	21.1832008			7.85726738	13.14936611	1.355472416	30.97323862	7.971015621	5.126056842	0.911442995	2.701353329	0.157234796	344.0291309	160.2684971	35.46915627	0.98624742	0.00678282	0.075366879	1.00470975	-0.000464317	0.081020191	4.504835129	11.719284	1.212434086	8.506909788	4.046879778	1.833013947	6	42.7257843	11.84259489	11.67694986	605.7507935	11.62738037	598.4934455	2.149781921	621.810791	11.62731934	614.553443	2.149781833	18.35676003	-0.964021575	3.212136126	10	9	4	4
1529	0	0	0	0	1528	3490.629883	92.1448975	21.1833			11.84347153	12.05245858	2.848042754	46.26660307	9.270891209	6.45153135	1.373842716	2.828594609	0.330372964	359.9912302	163.9682142	148.8758097	5.445171237	0.000389816	0.12251751	4.01890564	0.002354387	0.147760558	2.417853355	11.6637003	0.56177097	13.50388438	3.898538867	1.696776252	6	37.52092743	13.71034178	9.8112585	604.4703979	24.00445557	596.1126696	5.448549102	620.5303955	24.00445557	612.1726671	5.448549176	20.03690958	-0.924683796	3.474125852	8	8	4	4
1530	0	0	0	0	1529	3635.73999	92.1415024	21.1837006			12.64400482	15.71875608	2.207079809	31.6880828	7.916203241	5.409138171	1.466704369	2.403304103	0.256021251	359.3853873	206.4785357	54.04669501	1.424547553	0.002691345	0.054722358	1.437093079	-0.002855071	0.067788983	4.831226349	11.21952556	1.289968849	15.43892559	4.141785918	1.648730073	6	70.85467529	43.72851527	14.6525667	610.8622437	16.14221191	602.1553141	2.842612106	626.9222412	16.14221191	618.2153119	2.842612205	19.39175034	-0.742965167	2.950842464	8	10	4	7
1531	0	0	0	0	1530	5099.810059	92.1540985	21.1835995			13.15796185	16.57179903	2.874616175	38.68712087	11.1718732	7.601012881	1.526323557	2.304351123	0.333455466	359.9197235	155.0953189	48.48242485	1.374805808	-0.001050694	0.113871798	1.426653385	0.001115116	0.133490256	4.108147621	13.83200976	0.948055412	12.69053566	3.197249439	1.640789437	1	51.22710037	23.07602445	13.67487124	611.6773071	16.16723633	603.159134	3.529878514	627.7373047	16.16723633	619.2191317	3.529878409	19.57290649	-1.957518511	4.203528469	8	8	7	7
1532	0	0	0	0	1531	7553.009766	92.153801	21.1839008			13.2153883	16.90310591	2.902890186	30.54424872	9.685843351	5.462565866	1.532984734	2.265919526	0.336735252	359.9871856	240.1682828	90.08015039	1.429818153	0.000571613	0.105128203	1.516004384	-0.000541496	0.118203216	8.011734009	13.14667862	1.742394822	13.75044775	3.376405076	1.658885883	1	42.60993958	12.70514518	8.805839627	611.7178955	16.22650146	603.5744082	3.552417415	627.7778931	16.22650146	619.6344056	3.552417564	19.10607815	-1.759306265	3.997165902	8	8	7	7
1533	0	0	0	0	1532	3944.110107	92.1545029	21.1835003			15.68754482	18.03586895	3.707746055	43.05645106	15.67482742	9.531726419	1.819755077	2.134519018	0.430098531	359.8660753	281.5170065	69.95104629	1.184659183	0.001129653	0.103390454	1.365703702	-0.001269049	0.132049619	6.096434593	15.17733655	1.242989251	15.03121936	3.148036343	1.756694092	1	44.2752533	20.19662055	10.65805587	613.7307129	18.24353027	604.8072695	4.238486749	629.7906494	18.24346924	620.8672671	4.238486738	19.44933414	-0.858038946	3.75865343	8	8	7	7
1534	0	1	0	1	1533	20918.19922	92.1548004	21.1844997	26.1243992		19.4384079	12.06210958	3.853830182	48.08350872	12.91748564	8.178997218	2.254855156	2.827475093	0.4470443	359.9903498	108.492898	96.08682755	2.193684101	0.001929944	0.073408531	2.277925491	-0.001736708	0.093314275	10.08828545	14.48187881	2.180104562	15.90374136	3.613130659	1.662618981	1	63.14704895	20.6684836	14.01638267	611.1622925	35.19866943	595.7376443	6.674723407	627.22229	35.19866943	611.7976418	6.674723379	20.49892139	-0.317524446	2.981138936	8	8	7	7
