Landslide,SlopeR,SlopeM,SlopeSTD,SoildepthR,SoildepthM,SoilDepthSTD,AspectM,AspectSTD,PlanCurvR,PlanCurvM,ProfCurvR,ProfCurvM,RelRelfR,RelRelfM,TWIR,TWIM,TWISTD,SoilType,DistRR,DistRM,Rain201321MAX,Rain201321R,SPIR,SPIM,SPISTD,LULC20172021,NDVI20172021
NO,57.05216797,20.06333742,11.82342682,1.491461277,1.966308807,0.502737804,135.4312572,143.8250931,6.670537472,0.014559218,5.012253523,-0.009176414,0.334188461,16.18189769,9.841711879,2.140900157,1.778803233,6,43.14441681,20.10832198,629.4215088,13.90386963,17.90953636,-2.657469528,4.489962392,8,8
NO,41.63980789,13.08288287,8.042457679,2.496127844,2.847711974,0.676492529,178.9695111,146.8253602,1.402134717,0.004166733,1.899043322,-0.003560853,10.35516882,12.45208888,15.11743274,3.522398863,1.625936129,1,64.787323,17.67851897,629.6816406,33.84393311,20.68260002,-0.891250053,3.76522851,8,4
NO,47.24337441,8.487098028,6.307852248,1.129567862,2.810556584,0.235499653,138.9057797,94.38010922,2.76880312,0.000797194,2.650257468,-0.000969254,3.147791862,9.094999694,13.00961858,3.39741917,1.633107961,1,56.07842636,17.37613562,620.4707031,17.3190918,18.92091751,-2.267478828,4.023228281,4,4
YES,45.05520377,16.25512273,9.734396543,1.981808662,2.473807305,0.502915517,170.3236154,130.0775098,1.508696556,0.004326097,1.365922093,-0.004517915,6.80532074,14.87312606,16.58762783,3.247914356,1.807514374,2,83.37146759,45.20276804,629.1601563,22.13568115,20.53750992,-0.604899014,3.544861298,8,7
NO,41.90321016,15.99358795,8.655581291,0.850585699,2.430713986,0.225374038,266.8964556,36.40673649,6.609250546,0.007919936,4.605144978,-0.000517874,3.816685677,12.5470494,9.955811262,2.299234931,1.642905487,6,38.26396179,119.0492734,622.7924194,9.993469238,17.52849436,-2.456557411,4.251999068,8,7
NO,45.41370179,10.15319747,6.745656997,1.513710022,2.693252739,0.314420499,129.6870225,81.21495707,2.423827171,0.001892369,2.549447298,-0.001655031,4.619891167,10.39360608,14.6809451,3.384510593,1.567982941,1,57.47922134,13.64949736,625.0236206,19.55651855,19.32367086,-1.562219838,3.78136808,8,4
NO,44.4715515,10.53553305,6.997603542,1.133304834,2.837358709,0.262200336,169.6467234,140.1245384,2.104117274,0.002234108,2.548898101,-0.000296919,2.574071884,9.861305585,12.83108759,3.329009973,1.638933826,1,55.22049332,12.85625736,620.3175049,17.60772705,18.50608635,-1.764789359,3.85020883,4,4
NO,52.31324681,16.08273879,10.19018975,1.768877745,2.124387418,0.480906148,157.648261,53.04957051,8.352181673,0.000985544,6.971198082,-0.004436968,4.33466053,15.49048632,11.07452965,2.25092105,1.680084775,6,125.3548584,63.83709578,629.7833862,17.45568848,18.78772163,-3.139882856,4.394735506,8,7
NO,39.11030979,9.013882016,5.55680038,1.275339127,3.203739955,0.270646669,228.0952594,72.20769896,2.559736848,0.000127057,2.49066186,-0.001270114,3.14232111,7.827786008,13.6057267,3.542172242,1.551025594,1,63.74374771,18.71719897,617.6204834,27.21044922,19.09486818,-1.428080927,3.431693715,8,4
NO,73.03700467,17.58660147,11.07736954,1.761459827,2.298553775,0.421482688,234.635341,117.3140149,11.76559734,0.011178435,7.907826185,-0.005390511,3.193769455,16.17299328,11.82056642,2.042089766,1.661994427,6,115.2950821,57.8765868,629.795105,17.32684326,18.69425154,-3.531090644,4.67180698,8,7
NO,68.45353399,20.55820388,12.05629992,1.670290709,1.908939735,0.431857174,241.0229673,68.36783053,5.429960966,0.003770431,5.19322598,-0.007150298,0.713026047,16.72644223,11.39494455,1.911761058,1.613666713,6,38.39400101,14.23479916,631.1861572,14.49658203,18.88750124,-3.011527604,4.578160405,8,7
NO,38.58379042,12.0837269,8.05434297,2.360552311,2.751471624,0.585753563,257.5700974,91.97884437,1.319713533,0.001491952,1.301138878,-0.00114904,10.44308281,15.12069743,13.78070119,3.342296075,1.656937283,1,49.26864624,16.14826611,630.1205444,28.39398193,20.3378253,-1.529738073,4.145580515,8,4
NO,45.3293456,9.314004927,6.757732768,1.219443083,3.251789459,0.292830495,138.6924634,73.79202529,2.326221108,0.001091543,2.373565197,-0.001539604,4.310503483,8.809306462,14.46527749,4.046921546,1.620539178,1,76.4302063,31.33507592,616.934021,26.54907227,19.65829897,-0.747900736,3.3323415,10,7
NO,61.87581688,17.28488254,12.3337209,1.345241308,1.658611638,0.367401065,210.0404793,53.36164673,6.604510069,-0.002175157,3.857732892,-0.000637687,1.321862221,16.13551395,11.32392251,2.497708472,1.679174137,6,53.81001282,51.26024866,629.6922607,11.84735107,19.03174067,-2.478072991,4.301588542,8,7
NO,48.20726498,17.75051837,10.88044814,1.96951437,2.417495973,0.535401056,225.2314537,122.258419,1.49607408,0.0045418,2.825256824,-0.004624977,3.775452614,15.13421196,15.98335624,3.144237917,1.828347834,1,43.10273743,17.38995752,628.0535889,24.09130859,20.43836498,-0.475640265,3.375396766,8,7
NO,37.35901055,16.19530329,8.621862171,1.590431452,2.493287494,0.370861369,68.52800714,86.68721163,1.093780935,0.007541028,1.271918416,-0.007131392,2.720397949,18.57887594,14.83896413,3.365455631,1.578139085,1,38.67096329,17.45201173,625.8065186,19.9553833,18.99779224,0.001392356,2.853354623,8,7
NO,50.42839849,8.764457115,8.681769533,0.534416676,3.10480307,0.142135107,90.5004024,77.76441562,4.525878668,0.001894415,4.20012939,0.002014261,5.285951614,11.35914435,13.94366461,3.586002871,1.920222739,5,52.04892397,29.54309224,612.427063,10.37133789,20.38984871,-2.881298056,4.514362901,8,4
NO,45.57773929,19.88932633,9.527824955,2.919407368,1.857269644,0.790590822,243.0520296,47.98739853,1.423621058,0.001291045,1.429314435,-0.001471072,5.616519928,19.98941889,12.84932798,2.969120042,1.692571092,1,59.69389725,27.35506777,634.3646851,29.03161621,19.8599987,-0.107257082,3.415749933,10,7
NO,38.23159762,14.44027855,6.972208234,1.911732197,2.702053992,0.477937725,238.7214404,28.32682217,2.204476655,0.001529622,2.920327127,-0.003971279,4.634810448,13.42970757,11.40200835,3.14811642,1.916702866,5,44.62905884,14.01753599,627.0339355,24.96466064,19.831357,-1.420719178,4.461728021,9,7
NO,41.47356051,7.684011355,6.068982412,1.385722399,2.723626201,0.255122665,217.3033579,114.3945479,2.617505431,-0.001303132,2.709988475,0.000913731,6.996135712,9.476317492,14.61992979,3.725724075,1.72158154,1,62.20967865,20.57321225,623.9780884,18.36938477,19.4546113,-2.190473162,3.931774982,8,4
NO,55.56309238,18.66316579,11.26142754,2.047385693,1.844565993,0.534933923,147.4426467,131.3704673,7.143022299,0.003391675,4.775314569,-0.001684571,1.092776299,16.47857772,10.76743841,2.006222077,1.608694594,6,44.72962952,19.35973655,633.305542,16.88452148,19.86729097,-3.297237834,4.647885407,8,7
YES,36.9923317,11.79054468,7.850810453,1.962124586,2.525016271,0.452324249,146.1511724,54.41926462,1.368893862,0.003147065,1.273804963,-0.003238311,4.97947216,14.64842406,15.75356841,3.506201435,1.761408598,1,59.21207047,17.25761953,629.5570679,21.04669189,20.9190135,-1.023372029,3.520706491,8,7
NO,41.5543118,10.25877669,6.935531512,1.144582033,2.916201727,0.260643748,135.4543873,69.81650243,2.635517478,0.002340749,3.365245581,-0.002483431,3.126434326,10.31643497,13.35292059,3.371513721,1.678671585,1,36.71894073,12.00288594,620.2264404,18.00683594,18.98498821,-1.702542631,3.889050638,8,4
NO,41.09643557,14.95308434,8.133000686,2.004443169,2.418079604,0.497264528,268.1694835,58.6153223,1.473100066,0.002292977,1.318589389,-0.002481135,2.222373962,14.86098243,16.41433984,3.234599922,1.850706032,2,40.95370865,13.94563494,629.506897,21.93481445,20.5093441,-0.916025182,3.738370996,8,7
NO,27.55552591,10.53236875,5.369422059,1.300533295,2.810233449,0.312469377,200.206364,29.3082618,1.284656703,0.00934778,1.275903225,-0.007807233,1.477903366,14.73456268,11.77012865,3.556649398,1.680293961,2,19.98122215,5.227276287,624.0870361,16.5067749,17.22191811,-0.813259843,3.341872883,8,7
YES,38.37107229,13.42503977,8.04408191,1.774918079,2.510106553,0.462840767,240.1514223,110.2233778,1.388143599,0.00399632,1.446902454,-0.004084465,4.793278694,14.42989443,14.48793381,3.460635588,1.854614488,1,63.40447617,32.5489466,628.2088623,19.80151367,20.92351627,-0.856360029,3.577710188,8,7
NO,35.98679583,11.07827471,7.145254308,2.382706881,2.896331335,0.478895169,118.2485018,43.77352784,1.095845699,0.005149064,1.223055601,-0.001128185,8.42021656,12.95532392,14.10600659,3.384699533,1.640130426,1,71.52375793,35.03407133,628.7039185,33.84832764,19.40905094,-1.480218679,3.971244396,8,4
NO,57.67291488,18.6067504,12.9521165,1.895671844,1.761506779,0.528621949,198.7936743,139.6847888,5.512708902,0.001143847,3.887038589,-0.000762532,3.307195663,16.34953114,11.78602719,2.164304662,1.742612593,6,90.69269943,85.76391419,630.6820068,18.19781494,19.17122316,-3.258864961,4.67648984,8,7
YES,38.84035187,15.05379631,8.483255321,2.050922632,2.357649853,0.491832681,121.8105703,50.48613963,1.522131801,0.002685012,1.496937335,-0.002590098,2.740849495,15.47214544,15.80369014,3.226137247,1.806620965,2,96.20799255,45.37595181,629.8196411,22.24890137,20.75286341,-0.801046874,3.691631005,8,7
NO,37.48986407,7.490509634,5.555353017,1.225908518,3.381699399,0.276794128,235.7897713,88.49323706,1.526447952,0.005119515,1.665418744,-0.000627417,5.842280388,7.752903574,14.19992959,4.213042102,1.677057102,1,121.9658041,73.02541955,616.7550049,27.30450439,19.27582788,-0.956594837,2.923431113,10,8
NO,37.62162664,11.96678412,7.70425191,1.605182886,2.636360089,0.41235628,202.6401918,40.93939563,1.08726117,0.00194352,1.166011274,-0.002353182,2.203404427,13.78187201,12.81985897,3.393191606,1.552400707,2,30.04576874,14.28996388,626.8135986,18.72662354,19.73737955,-0.878949969,3.421709538,8,7
NO,45.58967698,14.98081253,9.211096092,2.024995804,2.575225787,0.491213378,133.8031327,52.34111413,1.343679726,0.004877795,1.223182946,-0.004438509,2.41122818,15.77295207,15.27084839,3.335076185,1.839173957,2,67.79360199,19.55265656,629.0900879,23.14929199,19.73608112,-0.593565529,3.434786422,8,7
NO,39.74025724,17.60380847,9.451256918,2.127606869,2.471566457,0.58681749,261.2451664,67.0740654,1.481886566,0.001612924,1.512740374,-0.001651252,3.065804482,16.72037145,15.69884866,2.991555593,1.927825187,2,75.78813934,35.801901,629.8098145,23.80438232,19.81877851,-1.104719339,4.05801455,10,7
NO,38.51811174,9.135768061,6.538728383,1.101388693,2.93317998,0.319172327,147.4175866,62.86879988,2.546694875,0.000819788,3.352836609,-0.000466558,2.934124947,10.51328002,13.0707517,3.355824927,1.710002966,1,48.97133636,14.33093531,620.2159424,16.9710083,19.67864561,-2.172451834,3.960163393,8,4
NO,41.11879742,18.95740599,9.442615587,1.870253563,2.642652231,0.511033029,241.2990738,47.53287986,1.238271236,0.003661899,1.248175204,-0.003659865,2.379839897,16.07336923,15.64447278,2.969026182,1.668952894,1,81.5456475,52.98142669,626.758606,24.54754639,18.94318056,-0.364834535,3.456235228,8,7
NO,38.72335123,17.10578553,9.985713548,2.317686796,2.4763801,0.620310867,132.3388398,55.36599364,1.349892676,0.002681779,1.35078299,-0.002735318,2.795348167,17.31963006,13.97526911,3.177969302,1.683984917,1,79.3974762,30.05978718,629.9526978,27.78424072,20.97118378,-0.508286556,3.501529896,8,7
YES,44.00846375,15.89784569,9.018289036,2.090129852,2.238553711,0.499671801,147.1414652,63.72854729,1.752854347,0.002655418,1.567588627,-0.002713577,5.166040421,15.227598,16.10870063,3.115646907,1.826657536,6,122.3122101,66.20349122,630.5924683,21.55963135,20.16203451,-0.878191519,3.754101956,8,7
NO,36.44062466,14.83926672,8.690252167,1.077854395,2.776165803,0.320276978,113.0061243,36.62467455,1.093653649,0.010843693,0.994996548,-0.01072052,0.60948658,15.64346869,11.73961037,3.288540133,1.871068599,2,25.58616638,36.58841784,622.0506592,14.43414307,17.30176902,-0.677258384,3.276422711,10,8
YES,51.12333869,15.6614112,8.950414867,2.206188917,2.338295229,0.499097901,177.4857555,138.1848521,2.864954591,0.003713243,2.425421834,-0.003877847,6.389287949,15.08040977,15.94355679,3.269157467,1.870385002,6,149.5115051,107.3973938,629.423584,26.44976807,20.4412365,-0.708082734,3.622330241,8,7
YES,44.15367587,16.19168919,9.760714863,2.012479067,2.457450316,0.519613498,114.6110346,65.30325221,1.653427958,0.002419771,1.507661164,-0.00189234,3.490076065,15.5755427,16.02200514,3.403162686,1.765327374,1,80.34265137,33.95248042,627.8286133,25.62744141,20.41309166,-0.132780501,3.207392702,8,7
NO,43.2697329,16.45419905,9.627911868,1.8645432,2.183570042,0.44480924,182.6203775,69.67983468,1.330448806,0.001901504,1.27689141,-0.001558982,0.634114265,15.79868738,14.08586693,3.143677406,1.863273396,6,130.9867864,85.5816472,629.44104,19.49523926,20.38995457,-0.675586297,3.610091565,9,7
NO,35.07243851,11.27388534,7.110007096,2.291393757,2.367924974,0.506779558,143.853628,40.21945448,1.216354132,0.00028227,1.376310825,-0.00013643,6.070771217,15.79643072,13.85241219,3.65640987,1.640076919,1,61.61087036,75.81331151,630.1398926,26.65148926,19.59536266,-0.859446881,3.706486338,8,4
NO,21.52197744,6.575158263,4.47976423,0.341253042,2.994976877,0.103895513,295.3739008,75.57553244,0.841462195,0.004203008,0.956571698,-0.003604537,0.650493622,15.42753271,15.94992092,4.072934079,1.820847327,2,34.41971207,19.83627993,613.3249512,5.720458984,17.26397228,-1.66792771,3.256026103,8,7
NO,45.44999554,8.554426361,6.378373908,1.077347994,2.65254966,0.283180671,182.2837666,66.33732021,2.851962805,0.000163128,3.256076097,-0.000253729,4.238229752,10.40719554,13.44942236,3.987963735,1.710968867,1,59.67507553,20.49626786,620.3681641,16.22967529,20.18901777,-1.128517859,3.354283178,8,4
NO,44.75866913,13.76552188,8.581777703,1.713426113,2.62315543,0.385023114,240.8668198,86.19379106,1.778469443,0.002717816,1.421764314,-0.002930291,4.098216057,11.18975623,14.66683972,3.312745482,1.681106428,1,56.70989609,23.21617155,625.024292,24.3168335,20.17655039,-0.785493371,3.47262965,8,7
NO,30.20976078,8.586247803,6.479378245,1.207701921,2.846944392,0.291638171,201.1577547,147.6973912,0.772225693,0.005371501,0.753919214,-0.005489783,1.107107162,14.93606557,13.84027581,3.838583214,1.687773528,2,21.19792557,7.062564574,623.2573242,15.67175293,16.96326685,-1.402690906,3.342254661,8,7
NO,41.21345645,14.91469202,8.752096812,1.418846846,2.28609777,0.390517105,111.0918236,131.17088,1.503728926,0.004811065,1.265829563,-0.005735478,0.400960922,15.88396452,14.83012697,3.528868369,1.812790337,6,63.97286987,58.88353914,625.8927612,16.53393555,19.2660861,-0.172503905,2.954008787,9,7
YES,42.96303693,11.35108939,7.066607615,1.968688011,2.700230266,0.336657891,134.88049,91.1189753,1.343659699,0.000468235,1.453500748,-0.000461703,7.541131973,12.13258046,12.66128415,3.598783149,1.548193624,1,53.02447891,16.81621664,626.4645996,27.95288086,20.1852231,-0.651185255,3.257420741,8,7
NO,33.76739543,10.36242249,6.668751395,1.22506094,2.749512552,0.289909597,109.580356,91.46179889,2.213384509,0.001522804,2.70924449,-0.001732064,2.692795753,11.3438178,14.88749486,3.57641121,1.666739757,1,26.28884506,8.040151285,620.5981445,19.52960205,18.81369781,-1.113805189,3.32604387,8,4
NO,40.41412724,14.11770477,8.419636321,1.770136356,2.538616349,0.456445357,157.2511164,63.66584647,1.668221354,0.00277186,1.609585762,-0.00283459,0.570073128,14.99912197,15.39380378,3.32750213,1.767822694,2,78.13383484,36.58292227,627.1619873,21.45422363,19.67230797,-0.731116066,3.61179318,8,7
NO,39.43567328,13.26607127,6.32853779,1.17217207,2.621314502,0.274269261,213.2034713,149.1260997,1.353697658,-0.00082772,1.339217603,0.000571866,2.139108658,13.39239765,12.77255541,3.307849046,1.512695219,1,52.28327179,79.31315377,620.8492432,17.84155273,19.25226164,-0.805295609,3.54717636,8,4
NO,44.99055997,13.70645131,8.40398574,1.45732522,2.495502438,0.364510188,199.7871213,145.2595434,1.38690716,0.002712983,1.123839617,-0.00232598,1.880167961,14.06321213,17.14457017,3.653146265,1.702541113,2,32.01167297,11.04001442,625.6413574,17.55133057,19.01214075,-0.229079101,3.072171957,8,7
NO,43.68709844,17.02248722,9.286849922,2.022528887,2.348754449,0.591425727,241.8100026,64.94503824,1.793243885,0.005715068,1.94027406,-0.005590634,3.684902191,18.54959977,14.22168881,3.242046558,1.710747204,1,45.58293152,17.86873976,628.5698242,24.18078613,20.54465294,-0.140287018,3.077079236,8,7
YES,49.37066227,15.26713502,9.754301615,2.117277861,2.389863281,0.586612249,151.3800316,62.96542427,1.667562842,0.00228917,2.343437076,-0.002093165,7.814778328,14.55238126,15.48351663,3.251018287,1.698397182,6,125.5455241,65.30669658,629.1635742,24.9987793,20.71833563,-0.816787128,3.772578424,9,7
NO,42.52465801,16.55975922,9.469929116,2.259403229,2.486796995,0.694539246,269.6060985,74.37304562,1.489610672,0.002763615,1.461099148,-0.002055554,1.715267181,18.25004886,16.14007676,3.150752808,1.844760732,1,33.46654892,12.7382135,629.5908203,27.31518555,20.47820997,-0.772734105,3.721396762,8,7
NO,40.09360106,10.16189692,8.560423119,1.955762148,2.921361574,0.401066213,127.0113232,61.65324213,1.319125056,0.002904076,1.089981437,-0.002957488,3.135392189,15.9776979,16.32448027,3.582334249,2.00951434,2,76.77776337,40.27727643,627.0117798,26.15380859,19.73048115,-2.404934798,4.541430883,8,7
NO,38.50137866,16.32379111,8.652252246,1.792850494,2.60286602,0.481174375,234.0252093,32.90485207,1.411106825,0.004940143,1.206922233,-0.005185619,0.425489426,15.02710319,14.19377661,3.087828986,1.692566975,2,39.85266113,12.09871598,627.1678467,21.92797852,19.38907623,-0.625724187,3.566478007,8,7
NO,45.09058565,15.37077818,8.775308957,1.987357378,2.684726729,0.450646454,250.2963891,75.62661068,1.713703871,0.003308592,1.461269975,-0.003209503,4.233229637,15.48328755,14.58251268,3.142282215,1.77368439,2,72.73854065,36.34030452,627.5338745,25.70153809,20.24453926,-0.829279679,3.633048228,8,7
NO,32.18625559,11.67397568,7.134288391,1.129286289,3.003761692,0.249211413,182.7535639,132.4983528,2.903790236,0.003034817,3.360004425,-0.004032945,3.944431305,12.1691404,13.47200844,3.304366822,1.62734047,1,28.63681984,11.56961285,620.500061,17.27484131,18.69560575,-1.44449539,3.747278008,8,4
NO,38.36106839,17.47744357,8.693259672,1.919424295,2.445181851,0.535394484,90.95371097,46.72282183,1.56270808,0.005277655,1.428011358,-0.004917754,1.384922028,15.31507313,14.69160688,3.118002657,1.665036337,2,58.93061066,28.36504443,628.1102905,22.86132813,20.12988806,-0.239844725,3.310358439,8,7
NO,40.5076142,12.59604441,7.387042035,1.589963198,2.750075748,0.328956868,203.5552247,50.02919292,1.462055147,0.000530756,1.385868073,-0.000859376,1.912409782,13.6866009,13.70891207,3.425779185,1.461925967,1,45.88261414,17.01524454,623.3500366,24.54528809,19.80215073,-0.421483772,3.075972469,8,7
NO,38.86542953,10.76951161,7.949389108,1.202229738,2.848009811,0.303664233,197.8909226,48.56473628,1.2838673,0.003836076,1.257493585,-0.004165633,2.388256073,15.73631872,14.19893003,3.413491002,1.835351008,2,40.7750206,13.81873542,622.4457397,16.49572754,18.17889881,-1.582754465,3.75692945,8,7
YES,50.1056996,19.59727511,9.2445771,2.403609276,2.29264047,0.650601805,122.7520358,109.7303721,1.539314389,0.003974642,1.61018312,-0.004073188,1.643354416,18.16958368,14.78562009,2.981220698,1.69017112,1,44.56608582,16.88330757,631.114563,26.72680664,20.31133032,-0.215191251,3.396523668,8,7
NO,64.02303547,20.7708494,11.10569672,2.450848103,1.630221291,0.637806026,110.044689,67.16363575,8.112543583,0.004415453,7.903755188,-0.004039368,4.43148613,17.83740087,14.83485484,2.223447929,1.819877142,6,56.26242447,22.86175174,635.4348145,19.11535645,20.03962135,-2.194039546,4.472748038,9,7
NO,37.35015627,7.909619543,6.847833449,1.768693686,3.125764068,0.244558046,204.8267906,73.16833278,2.390563786,0.002276174,4.07923758,-0.005405177,5.30284214,16.47201283,14.81994903,3.657910619,1.930199152,2,49.59815979,18.96911803,625.3578491,25.06311035,19.85764265,-2.850129697,4.503270613,8,7
NO,29.64808453,9.42231089,5.364564472,1.427195311,2.86512223,0.349009467,94.27182026,106.867961,1.098764539,0.002349632,1.074767888,-0.002107764,3.558178902,13.36648562,10.96242764,3.353508712,1.44511738,1,36.46104813,15.64462914,623.6051636,19.84033203,18.07202101,-1.624695889,3.693993348,8,4
NO,45.81078275,18.22411466,9.653198812,1.989348173,2.043340912,0.518208682,218.9509445,54.18182887,1.695311487,0.004105957,1.419760764,-0.004050785,3.980262756,15.797915,15.66937977,2.955120911,1.911060956,6,61.33677292,26.86736188,630.7159424,19.62713623,19.54449129,-0.808638493,3.774089976,8,7
NO,39.08745096,15.75473707,9.7191805,1.817192793,1.864917456,0.479937979,253.5433715,52.66691604,5.909315825,0.001196435,6.139834642,-0.001533472,4.676005363,16.5788505,15.79503417,3.029440982,1.937961725,6,67.40306854,18.86243004,631.8773804,15.62744141,19.4696002,-1.248914226,4.126630591,8,7
NO,34.50839639,8.545006557,5.110120914,1.980552673,2.794803027,0.388856591,236.6164715,93.15976555,1.413906813,0.001016347,1.398127973,-0.001206763,8.930644989,14.3228765,14.02350278,3.850889462,1.658009125,1,72.54678345,33.34116546,627.5407715,25.51330566,20.47888803,-1.204385077,3.660857698,8,4
NO,42.56149675,7.807424551,5.181693269,0.815071106,2.998714498,0.170333757,96.27389975,48.81399127,2.45878613,0.000679558,2.713059664,0.003108121,3.347833633,10.36890664,11.90137348,3.91562865,1.614459781,1,52.93108988,28.84634618,614.9257202,15.7545166,20.22875452,-1.5019228,3.92867905,8,4
NO,41.00121042,18.99267678,8.279327804,1.726672649,2.426459089,0.41530864,162.9660338,48.33663067,1.483080626,0.008665571,1.484658003,-0.008056895,1.073907852,15.74150418,14.4283129,2.573176815,1.819254532,6,69.41308594,29.4005357,628.3323364,18.74591064,19.88657856,-1.232971642,4.077443995,9,7
NO,26.14904083,8.125564142,5.316885291,1.300419331,2.96368225,0.275972878,266.9199282,111.6172281,1.179535866,0.004680673,1.144569129,-0.004474643,1.140047073,14.5218465,14.28229647,3.638864543,1.904746135,2,30.01584244,9.900431313,623.163269,17.66400146,18.10622501,-2.240243724,4.024604532,8,7
YES,46.28334939,13.7196857,7.939266298,2.037765503,2.508096153,0.462641511,198.6980433,145.9802975,1.422104061,0.003810159,2.535850406,-0.003321044,4.614997864,15.68651616,16.3183443,3.567636239,1.723201444,6,53.63745117,17.07860312,628.618042,24.41931152,20.16979313,-0.406867201,3.477475829,8,7
NO,47.20494542,20.62993674,9.948841498,1.791503906,1.965688477,0.5491824,160.022103,33.86838239,3.74219799,0.009247324,4.64337492,-0.013813551,1.96846199,19.40509167,9.780645311,2.253697498,1.774602456,6,39.37701249,27.04842419,631.3635254,15.86737061,18.30023956,-2.1251818,4.26584954,9,7
YES,61.4264794,20.53505257,11.9134597,2.475399494,1.598022466,0.642549408,241.5420712,64.40695739,8.795588017,0.003147347,9.873236656,-0.002872821,3.962785721,18.24218895,12.61625779,2.163088635,1.787406601,6,55.06974411,26.88102149,635.3190918,19.60760498,20.04202127,-2.560524486,4.492744285,8,7
NO,40.32048296,20.45196623,10.39934186,1.762857914,2.349042926,0.463245249,236.8141859,127.5899689,1.548865616,0.008965017,1.905348718,-0.008661841,0.942278862,15.87286322,15.0315932,2.871598143,1.953897546,6,45.88261414,19.90065716,628.4917603,19.1505127,19.69396877,-0.599288877,3.618418573,8,7
NO,29.38334428,11.40706335,4.630132239,1.165141582,2.993431832,0.300192116,135.6501901,28.89140785,0.898319751,0.001628696,1.053132087,-0.001150302,0.890197754,10.85073352,12.29157883,3.645083306,1.348433632,1,48.27575684,102.7152953,618.3832397,21.44744873,19.00257349,-0.150458683,2.899983154,10,7
YES,59.33930868,17.86344437,12.06009035,2.150176048,1.733901821,0.582663858,126.5625779,78.82641526,10.71040678,0.005668615,9.674610376,-0.005307537,1.403873444,17.16172932,11.64677739,2.223368419,1.760876223,6,58.05677795,21.42202523,633.5318604,17.91937256,19.70864916,-3.056095148,4.468929042,8,7
NO,46.10545187,16.01113447,9.001338723,2.345368862,1.916881092,0.548261667,115.7632308,102.6776014,1.766690671,0.002566585,1.935721219,-0.002458784,6.227308273,16.67849635,15.95223129,3.503441253,1.752570824,6,101.0643158,61.05532119,632.84375,21.86437988,20.75732899,0.02230967,3.156313498,8,7
YES,44.5984461,15.87486989,9.834650181,3.00440073,2.464560272,0.704927698,125.3757217,92.48223054,1.460094035,-0.000194933,1.571711957,0.000508312,6.545082092,17.82771164,13.79739594,3.193813337,1.666904389,1,42.50699234,12.58215846,633.3912354,34.59228516,20.64770269,-0.634149507,3.526704931,8,7
NO,43.51524274,13.38154277,9.448816554,1.949269295,3.041229778,0.524530655,174.102635,69.76672649,1.578546226,-0.000509556,1.502515137,3.40457E-05,2.482540131,16.45445994,12.80588365,3.162930773,1.492879062,1,34.18719864,14.01720115,625.489563,30.24932861,19.42814255,-1.189807751,3.687759558,8,7
NO,51.88820887,14.54175441,8.102502574,2.148330927,2.510123148,0.416718222,140.3998164,114.6893968,1.310041368,7.44431E-05,1.454403102,6.62025E-05,4.441418648,14.05139742,14.58516306,3.339128727,1.590855962,1,49.18877792,16.91280378,628.1992798,28.23144531,20.53496885,-0.373907343,3.144219969,8,7
NO,56.02351739,13.70510844,9.171033525,2.170941591,2.433238945,0.576607212,148.7347708,125.5061632,5.976508141,0.001278939,4.304905653,-0.000165352,5.088822365,16.60351485,14.14001906,3.688811438,1.577126009,2,50.03114319,19.36257706,628.4505615,28.1427002,20.64067411,-0.098490428,3.149246758,8,7
NO,37.46915638,12.6821603,8.038924311,1.489882231,2.470293149,0.340287532,192.8024431,78.05104949,1.351367593,0.004206357,1.29637897,-0.004561221,5.231937408,14.53215875,16.52323082,3.469233253,1.687305855,2,43.91604233,15.21935395,625.6154785,18.20910645,19.870749,-0.717498909,3.311008034,8,7
NO,40.89222836,13.07682515,9.342375088,1.911128283,2.474425286,0.594802255,169.2012376,142.3269881,1.615088403,0.004278597,1.427989185,-0.00398358,2.732485771,15.45264006,15.64799047,3.642355317,1.892377777,2,35.38529968,13.40078412,628.3334961,22.2557373,20.55693007,-0.649068877,3.385917004,8,7
NO,41.52604123,10.27044329,6.793128908,1.886238337,3.034193272,0.394515045,212.6758923,63.51002167,1.434695125,0.001041515,1.354114115,-0.00071679,2.212887764,12.4214774,13.91067246,3.589071995,1.539110587,1,86.96963501,33.70807178,623.9609375,33.20428467,20.4377737,-0.961266551,3.287137502,8,4
YES,47.66695826,17.57922605,11.50936243,2.312464237,2.660363273,0.586602221,237.527247,62.66484373,1.545739412,0.003353632,1.561846495,-0.003079158,3.779850006,15.66465589,14.20432621,3.045069754,1.713893065,1,44.22447968,12.47201916,628.1986694,33.3614502,20.92373466,-0.738594001,3.571741314,8,4
YES,43.23020686,13.76797943,8.604903546,2.02827549,2.751283071,0.488161282,111.8359593,93.41610864,1.240711272,0.002926177,1.230796933,-0.002443696,3.952740669,16.82418709,13.14049476,3.496970216,1.645317824,1,56.18449783,22.74504871,626.12854,30.89178467,19.91274261,-0.314417501,3.049299407,8,7
NO,35.92180201,16.0886532,7.055010731,1.863149643,3.085708773,0.425743341,102.3943264,91.81348387,1.288749397,0.005045979,1.445554376,-0.00497822,1.755904198,13.1152826,14.3315258,3.397869644,1.426685062,1,74.92499542,28.4439573,623.7238159,33.12127686,18.75872803,0.280475018,2.655573791,8,4
